{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}einwohner,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Lehfeld,de:02000:23054::230004,341,"X80,X82","MULTIPOLYGON (((580274.175700 5926845.184800,580282.296900 5926841.183300,580291.595500 5926841.637300,580293.213700 5926832.096400,580293.463000 5926830.423000,580313.780100 5926797.070400,580319.940000 5926791.942800,580324.287200 5926780.779000,580324.124400 5926772.772100,580325.511600 5926771.486200,580325.615200 5926771.454100,580326.831800 5926771.714700,580351.317300 5926773.703900,580358.616700 5926774.312000,580394.803100 5926774.950300,580407.932300 5926770.388300,580408.071100 5926770.304900,580407.499900 5926768.561900,580405.717300 5926765.941500,580406.139600 5926765.795300,580407.547500 5926766.741600,580407.853400 5926766.640100,580409.657500 5926767.688200,580410.618300 5926767.925000,580415.439200 5926747.020000,580414.956000 5926745.699900,580418.322500 5926733.195700,580428.708100 5926697.675400,580428.680000 5926697.602100,580428.627400 5926697.543900,580428.880900 5926694.779800,580428.654900 5926692.475200,580428.457400 5926652.207900,580387.578700 5926605.278000,580355.271100 5926578.303500,580389.399700 5926491.627400,580370.133100 5926445.028300,580324.513800 5926364.579400,580357.941000 5926300.685500,580369.180500 5926224.155100,580371.889200 5926167.575200,580356.043300 5926158.612300,580250.037500 5926103.898300,580219.492400 5926057.278800,580203.919300 5926048.358600,580203.614400 5926047.068600,580203.929000 5926040.201800,580203.673700 5926039.095400,580192.158400 5926026.514700,580187.545800 5926021.484300,580187.248600 5926019.793600,580184.839500 5926018.266600,580185.505800 5926010.526800,580185.438900 5926010.000300,580188.391400 5926007.933300,580187.973700 5926006.289400,580183.326300 5926005.169700,580172.231800 5925999.134200,580171.239600 5925998.075200,580139.382400 5925977.685700,580139.244200 5925977.600800,580139.180400 5925977.586800,580138.864300 5925977.517200,580122.004300 5925973.808700,580120.954900 5925974.573500,580120.683100 5925974.568100,580118.836700 5925973.111400,580118.048600 5925973.921300,580114.393700 5925972.001500,580096.610000 5925967.598800,580052.878900 5925956.281100,580047.343500 5925957.865500,580035.418900 5925950.827300,580034.935400 5925951.765900,580026.472900 5925961.854200,580024.676900 5925964.111100,579981.243900 5926035.982800,579974.199400 5926047.850300,579972.485400 5926050.435600,579970.284100 5926054.050800,580019.370500 5926114.009000,580019.729900 5926115.258800,580008.288400 5926156.905800,580010.032400 5926183.892800,580015.939200 5926219.828300,580029.688000 5926227.950300,580048.808700 5926277.938000,580048.117400 5926288.217000,580049.688700 5926325.705500,580029.631600 5926346.681300,580028.889800 5926347.209800,579990.840500 5926374.043600,579923.973100 5926447.734100,579892.028900 5926494.376300,579892.898700 5926496.929400,579889.470600 5926512.708000,579900.092900 5926538.718800,579931.553100 5926584.187400,579936.557700 5926596.442200,580012.617900 5926672.170600,580013.225700 5926673.484100,580019.548500 5926698.775800,580020.414600 5926700.109700,580028.860400 5926716.370300,580037.646400 5926722.580000,580038.676600 5926724.309600,580044.043700 5926727.936300,580044.966800 5926729.336800,580045.858300 5926733.938500,580046.764200 5926735.320300,580052.982400 5926739.773200,580053.906200 5926741.189900,580054.475100 5926745.034200,580064.245000 5926787.363400,580065.148900 5926787.563300,580178.182200 5926858.219600,580179.283600 5926858.799200,580180.861100 5926859.531700,580181.127400 5926859.664800,580187.315200 5926861.170800,580217.453400 5926862.453300,580218.027000 5926863.248100,580253.768000 5926865.069000,580262.065500 5926867.824100,580265.485700 5926855.212600,580265.685300 5926854.489700,580265.102100 5926854.185800,580268.898900 5926847.038700,580270.147300 5926846.338000,580274.175700 5926845.184800)))",EPSG:25832
S Neuwiedenthal,de:02000:41036::410115,1916,X40,"MULTIPOLYGON (((558076.146300 5925628.283000,558078.844700 5925625.176900,558078.809700 5925623.246700,558079.904200 5925622.566000,558123.438700 5925578.875000,558123.638000 5925578.361100,558136.452300 5925560.174300,558139.356500 5925556.968400,558144.645500 5925551.960600,558145.044900 5925552.318200,558146.958100 5925552.653400,558147.247000 5925552.330600,558160.381200 5925538.595800,558167.685100 5925524.993200,558169.007700 5925524.840900,558171.162600 5925518.293500,558186.998900 5925517.184500,558188.172900 5925516.957000,558199.191700 5925524.041000,558207.952700 5925516.851400,558208.992000 5925517.019200,558224.357500 5925491.906700,558252.236600 5925463.118600,558256.038700 5925459.010700,558255.974600 5925458.112800,558265.612800 5925446.377300,558260.939500 5925442.320500,558260.518700 5925440.497300,558265.238900 5925430.882100,558268.237000 5925428.659400,558273.156800 5925422.756800,558275.180100 5925424.688600,558276.049800 5925424.542300,558276.105600 5925426.440800,558291.618500 5925415.290900,558299.384900 5925408.945800,558300.398500 5925404.283600,558321.369600 5925382.382900,558339.046700 5925364.540100,558340.477200 5925364.834900,558348.237900 5925357.812800,558375.051900 5925325.475800,558375.091800 5925325.431500,558351.517900 5925322.028700,558350.974400 5925321.478100,558341.626100 5925291.878800,558341.597400 5925291.906500,558341.063300 5925291.336900,558340.527000 5925290.126600,558294.675900 5925232.425300,558344.458800 5925195.898300,558356.042300 5925189.647100,558366.882500 5925188.764700,558412.937800 5925165.795000,558421.515000 5925160.436900,558435.834900 5925154.375300,558434.865100 5925153.298800,558426.921000 5925144.435400,558424.087000 5925141.465000,558417.076900 5925133.733700,558408.629900 5925126.315800,558392.138100 5925111.833000,558364.768300 5925074.378600,558364.186900 5925074.330100,558362.330100 5925075.453000,558324.084600 5925025.439900,558250.877300 5924988.541200,558249.930700 5924989.118000,558191.027100 5925090.660400,558169.755600 5925084.441600,558131.975900 5925073.396300,558108.592400 5925066.560000,558102.951500 5925046.627400,558080.345200 5925034.150200,558074.797200 5925031.411500,558035.241100 5924995.316000,557993.922400 5924939.491900,557993.152100 5924939.145800,557989.866600 5924938.651400,557989.170400 5924938.184300,557960.429700 5924913.025300,557960.204700 5924911.716100,557950.863400 5924894.431700,557941.386800 5924870.414100,557940.983500 5924870.136500,557935.164300 5924859.303500,557934.598300 5924859.148300,557921.824400 5924853.340900,557894.010100 5924853.202000,557892.581100 5924852.304700,557890.976100 5924846.646800,557880.274300 5924835.996800,557879.758400 5924836.595200,557871.958000 5924853.321200,557872.239000 5924854.925500,557867.393800 5924870.027300,557864.367200 5924872.844800,557832.457100 5924932.982000,557781.682300 5925010.265800,557725.007000 5925060.893800,557703.839300 5925065.474100,557704.136000 5925068.463400,557704.044600 5925068.493300,557693.629700 5925070.368200,557679.094300 5925083.696800,557679.083700 5925083.745800,557678.701300 5925084.073000,557674.036200 5925092.651000,557674.207000 5925093.604300,557672.907800 5925094.739700,557666.751300 5925099.527100,557661.671900 5925102.917500,557646.899700 5925113.809800,557640.500300 5925116.352300,557639.092000 5925116.255100,557633.960800 5925110.508800,557617.375200 5925123.699300,557610.025600 5925130.244300,557592.829900 5925139.363800,557526.418400 5925185.351700,557539.533400 5925220.211900,557565.090800 5925287.578900,557583.910800 5925316.391500,557600.602800 5925323.087400,557610.300300 5925327.320100,557611.078500 5925316.383100,557652.331400 5925316.370200,557703.545900 5925367.114900,557727.831900 5925377.411800,557729.568100 5925377.328200,557749.557300 5925380.260700,557749.922900 5925381.384400,557754.931500 5925381.542400,557759.450500 5925379.802200,557833.253800 5925388.209900,557833.865800 5925388.768700,557836.346000 5925415.358300,557836.589300 5925422.656800,557838.228600 5925438.365600,557849.448500 5925458.576000,557852.286400 5925456.717600,557852.694800 5925456.215400,557854.011200 5925454.625900,557854.788700 5925454.587900,557853.642400 5925444.576600,557848.830700 5925436.882100,557852.117300 5925426.653300,557855.591200 5925415.841400,557902.990600 5925432.995300,557876.365600 5925463.982200,557874.891900 5925465.730500,557877.308700 5925465.796800,557911.610800 5925466.737800,557913.129700 5925466.659100,557911.576900 5925491.993100,557948.187900 5925531.191300,557954.239900 5925536.834000,557964.184500 5925546.370400,557964.699800 5925547.287500,557965.010400 5925547.569900,557982.268600 5925550.965900,557987.736400 5925569.181500,558016.454800 5925575.803100,558028.019200 5925579.029300,558040.565900 5925592.960300,558064.749200 5925617.178000,558071.233600 5925623.530600,558072.471600 5925625.040900,558074.984100 5925627.444200,558075.129000 5925627.285700,558075.996300 5925628.149700,558076.146300 5925628.283000),(557928.812500 5925432.070100,557948.527200 5925423.041600,557954.002100 5925426.967000,557955.100400 5925427.965100,557955.198600 5925428.101700,557958.996000 5925435.249000,557950.724700 5925438.352700,557950.255100 5925438.377400,557928.812500 5925432.070100)))",EPSG:25832
Tannenberg,de:02000:82005::820013,1310,X3,"MULTIPOLYGON (((558113.074300 5937954.626100,558195.195600 5937916.186900,558220.242100 5937928.717100,558266.598200 5937916.862800,558360.827000 5937904.052500,558409.342000 5937924.464300,558429.490300 5937922.330400,558429.806300 5937922.525800,558465.313000 5937914.624700,558466.246700 5937914.976000,558509.772400 5937903.775300,558524.312600 5937899.809000,558522.412400 5937895.985000,558522.756400 5937894.747000,558522.048900 5937893.405400,558530.035700 5937888.109600,558536.998400 5937883.249600,558611.395000 5937842.883300,558611.608400 5937842.767500,558609.671300 5937836.526800,558605.505400 5937829.482800,558598.754500 5937818.673400,558599.082600 5937817.610200,558599.349800 5937816.764100,558623.463900 5937804.101400,558628.753400 5937801.526300,558640.461100 5937796.584100,558640.537700 5937796.529800,558641.729400 5937795.967700,558642.385800 5937795.727500,558642.362600 5937795.663100,558641.733900 5937794.369500,558670.431300 5937777.539200,558694.730800 5937756.961500,558693.956700 5937755.750500,558693.983600 5937755.659300,558693.810800 5937755.294400,558694.352300 5937753.497300,558694.294300 5937753.398900,558698.362000 5937751.179800,558700.304300 5937750.135500,558700.524200 5937750.218500,558723.992300 5937739.370900,558724.834900 5937739.617300,558746.147900 5937727.451500,558746.888900 5937727.006600,558746.661800 5937726.575600,558735.853000 5937709.275800,558729.640700 5937695.361900,558725.444000 5937686.839300,558724.543400 5937686.505900,558701.365900 5937654.397100,558701.623300 5937653.512000,558701.669100 5937652.434800,558711.795100 5937646.532400,558721.766200 5937640.066500,558711.739000 5937617.953300,558696.867200 5937607.279200,558696.386400 5937606.456400,558681.255400 5937570.973800,558672.726300 5937531.214800,558672.898100 5937530.421600,558681.563100 5937524.085800,558681.959100 5937523.537200,558667.081800 5937513.519700,558666.834900 5937512.977300,558664.925900 5937499.620400,558650.487400 5937465.889500,558664.360700 5937452.405400,558663.923800 5937450.070000,558654.744800 5937428.609900,558655.123600 5937427.644200,558659.778000 5937424.234700,558660.515800 5937423.615800,558641.022900 5937406.480900,558640.749800 5937406.281200,558638.872100 5937401.141400,558614.496100 5937382.265300,558613.757000 5937409.020200,558550.171400 5937387.998800,558521.019500 5937346.497000,558524.975100 5937328.612900,558525.269500 5937328.253800,558525.562700 5937327.893800,558575.619200 5937291.555000,558575.322800 5937288.987000,558574.257600 5937273.911400,558570.634100 5937225.099500,558571.488100 5937224.204400,558570.948300 5937223.668400,558570.192300 5937217.058800,558567.309900 5937217.712000,558563.510700 5937217.945300,558562.519300 5937217.139300,558562.005800 5937216.631300,558562.224700 5937212.861700,558561.825800 5937209.868800,558561.332300 5937210.045200,558543.397000 5937215.862800,558543.654600 5937216.494700,558527.708400 5937222.444600,558527.431500 5937222.820300,558506.004600 5937256.557900,558479.350000 5937275.923500,558478.901800 5937276.255700,558461.220300 5937267.809600,558451.357100 5937272.563100,558424.581800 5937281.983900,558415.970000 5937285.901600,558386.948900 5937295.224800,558383.347400 5937298.221600,558381.419100 5937298.572600,558343.433700 5937312.656300,558320.073800 5937321.317400,558289.808800 5937340.099900,558228.966500 5937368.719100,558136.520400 5937372.335500,558118.312700 5937378.347700,558114.597200 5937384.763900,558112.131900 5937384.863700,558100.567500 5937390.825200,558088.636300 5937390.070800,558003.960500 5937366.969000,558003.904400 5937366.948600,558003.219400 5937366.766800,557995.751100 5937367.340000,557888.243700 5937376.089800,557887.399400 5937376.542200,557933.287300 5937460.489200,557953.175400 5937476.284400,557962.854800 5937466.744600,557989.706500 5937499.370400,557990.725800 5937545.233600,557968.730400 5937551.089000,557967.008100 5937550.685800,557965.676800 5937549.903100,557962.930200 5937550.210100,557931.752600 5937577.160400,557919.160500 5937587.743300,557919.720500 5937588.821700,557919.627900 5937589.075400,557920.728200 5937591.463300,557928.065300 5937606.680300,557927.757100 5937607.615400,557919.216600 5937618.024000,557919.918800 5937618.241200,557978.977800 5937610.583700,557918.874100 5937633.818700,557969.685300 5937676.863300,557975.884000 5937680.947700,557976.361900 5937681.803300,557976.965300 5937683.212900,557987.926400 5937757.262900,557999.748100 5937774.416100,558004.081600 5937793.843600,558000.694300 5937805.562500,558002.875700 5937810.376600,558002.898400 5937811.646900,557980.682200 5937843.621800,557979.868500 5937843.050200,557972.846300 5937854.259800,557972.201900 5937855.268200,557972.049300 5937855.643300,557978.800100 5937858.249400,557980.491800 5937857.589500,558011.009900 5937872.842300,558031.364500 5937929.944700,558038.580100 5937991.720500,558039.587600 5937992.424800,558043.062800 5938012.162600,558100.920800 5937976.994600,558111.585600 5937956.673700,558113.074300 5937954.626100)))",EPSG:25832
Jeverländer Weg,de:02000:81472::814721,1799,X40,"MULTIPOLYGON (((558357.063800 5931711.966700,558358.693200 5931711.612000,558361.763700 5931713.444400,558367.725600 5931724.615400,558386.207700 5931754.209400,558387.301200 5931755.235100,558387.377800 5931755.455700,558386.945800 5931760.290000,558391.609300 5931756.447900,558396.656100 5931753.244300,558427.775200 5931730.664600,558428.346900 5931729.644400,558474.710500 5931721.149800,558488.692400 5931723.510100,558509.688500 5931734.917300,558515.713700 5931733.720400,558548.230500 5931720.472000,558548.231000 5931720.481000,558548.393900 5931720.417400,558548.429900 5931720.382400,558548.436800 5931720.373800,558555.540500 5931714.109500,558555.571900 5931713.953900,558575.544700 5931686.420600,558592.428900 5931657.630400,558583.570300 5931643.667400,558583.983800 5931643.404000,558578.039600 5931634.595900,558575.792400 5931634.360500,558575.197800 5931621.984500,558569.295400 5931595.452600,558566.670100 5931581.803800,558565.240300 5931576.653400,558557.128200 5931533.853100,558554.995600 5931520.893500,558555.086800 5931520.808700,558554.374600 5931516.231100,558594.806100 5931483.399700,558595.872000 5931481.574800,558596.253400 5931481.064800,558601.629000 5931475.366300,558636.376200 5931445.317400,558636.329100 5931444.603100,558649.810300 5931416.402100,558664.853900 5931418.665100,558676.144800 5931410.970100,558672.026600 5931378.702300,558703.102800 5931357.268100,558703.364200 5931356.385500,558708.292400 5931348.107800,558746.294300 5931279.228800,558794.043600 5931245.957100,558794.642100 5931243.573100,558794.970800 5931243.536800,558795.512300 5931241.711100,558801.664800 5931235.884100,558802.162500 5931236.441400,558811.645700 5931228.018200,558811.838100 5931227.859500,558803.861100 5931222.987500,558804.617100 5931222.981500,558803.888500 5931221.994800,558797.466100 5931217.503900,558796.997100 5931217.208100,558792.186000 5931173.978600,558788.367600 5931153.917600,558786.083200 5931149.320800,558786.104200 5931148.135400,558746.325200 5931193.714000,558743.779100 5931195.838900,558742.518600 5931196.510200,558742.174500 5931196.569200,558741.730400 5931196.645500,558741.391000 5931196.703700,558738.740000 5931196.311500,558724.053900 5931150.790600,558682.445300 5931164.854700,558683.132200 5931171.384800,558639.026900 5931151.614300,558636.611900 5931151.754500,558636.209500 5931141.956800,558589.783500 5931135.757900,558515.303200 5931092.603000,558486.270600 5931075.780300,558423.229300 5931046.383600,558402.665700 5931027.900200,558402.645300 5931027.327500,558357.333500 5931008.234800,558337.965400 5931009.679900,558335.992800 5931009.822200,558335.198400 5931009.882800,558334.071200 5931009.210700,558302.017800 5931023.758800,558300.213000 5931023.895900,558284.118300 5931031.555700,558282.192200 5931031.701800,558276.285900 5931026.768400,558272.536500 5931036.062300,558275.380600 5931037.302100,558283.883200 5931042.918800,558284.255800 5931043.147300,558284.705200 5931042.475800,558284.870400 5931042.206500,558287.005000 5931043.585400,558287.119900 5931043.687800,558287.378700 5931045.393800,558299.832800 5931059.801200,558307.043200 5931079.918100,558304.257200 5931101.677300,558294.894700 5931141.534800,558277.002700 5931149.052700,558268.604500 5931148.865500,558248.884200 5931155.341400,558247.791000 5931155.326300,558245.047900 5931154.376700,558224.619400 5931127.523700,558209.263400 5931051.493200,558217.132000 5931043.569200,558217.787500 5931042.838500,558217.808400 5931042.197600,558219.748100 5931040.081800,558207.381900 5931026.604000,558206.499500 5931026.671300,558205.617800 5931026.747500,558190.523200 5931042.457000,558190.935100 5931042.822800,558190.337800 5931043.473900,558182.808400 5931051.816500,558193.938400 5931137.072100,558191.067900 5931166.828900,558180.075300 5931174.251900,558168.486800 5931179.427000,558167.656200 5931179.485000,558165.930700 5931180.496900,558165.081900 5931180.554800,558071.818600 5931219.916900,558043.254700 5931205.173400,558026.668000 5931223.513000,558004.217900 5931248.448000,558029.552100 5931255.226600,558030.344400 5931255.193000,558031.210800 5931254.738600,558031.966500 5931254.663200,558046.140100 5931258.216500,558045.907400 5931254.516800,558078.381500 5931261.105200,558079.493500 5931261.755100,558069.876300 5931273.012600,558053.516800 5931286.711700,558053.367900 5931286.657100,558052.429600 5931285.690300,558052.383200 5931285.647700,558051.416300 5931286.586100,558050.878600 5931287.264500,558050.423400 5931287.604800,558050.827100 5931288.009000,558051.385200 5931288.658100,558052.276400 5931289.576100,558052.373200 5931289.482200,558053.291000 5931288.591100,558053.385000 5931288.687900,558060.581500 5931296.500900,558062.587600 5931298.678800,558078.411400 5931316.500500,558079.636300 5931316.518700,558080.018000 5931316.911900,558090.408600 5931326.826800,558089.421400 5931327.785300,558089.779800 5931327.894400,558090.751300 5931328.894900,558090.769500 5931328.956500,558090.860700 5931329.282200,558100.844700 5931338.771200,558107.843000 5931345.834200,558110.015900 5931344.681900,558115.039600 5931348.640600,558117.748500 5931351.874400,558119.044900 5931351.893400,558119.748300 5931351.903800,558120.514200 5931350.682900,558121.285100 5931350.694500,558130.176600 5931359.857100,558130.987500 5931360.871900,558132.732200 5931361.886100,558145.295000 5931369.819600,558153.595000 5931374.704500,558162.031900 5931381.802900,558161.836500 5931382.014800,558162.060100 5931382.204300,558163.922900 5931388.079900,558179.432500 5931397.815300,558191.405200 5931407.239000,558208.219800 5931461.430000,558208.845400 5931462.302000,558210.249900 5931475.742300,558210.268400 5931479.448800,558209.984900 5931481.002900,558205.045200 5931492.723500,558205.029500 5931494.366700,558205.015900 5931494.698700,558202.578100 5931542.956900,558202.334400 5931543.268100,558201.503700 5931544.302900,558201.377700 5931544.451900,558201.590000 5931544.654300,558202.584800 5931545.591400,558184.222600 5931599.411000,558168.110000 5931604.173400,558143.170100 5931613.686200,558141.946600 5931613.379000,558141.471600 5931613.703900,558141.440700 5931613.703500,558140.909800 5931615.259000,558132.380300 5931632.461200,558132.585700 5931632.642400,558134.646100 5931644.857300,558138.473600 5931648.238100,558156.338800 5931665.539700,558157.610200 5931665.410200,558174.557500 5931657.531900,558237.206900 5931716.914800,558252.220100 5931762.668400,558299.923500 5931750.914300,558325.698200 5931744.148200,558357.063800 5931711.966700)))",EPSG:25832
Neuländer Weg,de:02000:49903::499513,123,X30,"MULTIPOLYGON (((567197.413700 5924444.437000,567252.255300 5924379.339900,567306.306900 5924361.522000,567318.266000 5924347.801200,567325.518800 5924339.923500,567355.928000 5924306.893500,567355.886900 5924306.868900,567316.839200 5924283.116900,567308.740600 5924268.980000,567300.255000 5924253.676100,567274.815100 5924208.514400,567257.412100 5924178.619400,567242.037900 5924162.172300,567240.333000 5924162.055000,567238.108800 5924159.171600,567234.135400 5924151.392200,567233.466400 5924150.344300,567233.469000 5924150.176600,567238.166500 5924148.184900,567239.286900 5924146.794000,567238.670200 5924146.174800,567239.055100 5924145.794700,567234.821100 5924141.647400,567224.255000 5924131.284800,567221.992900 5924129.064600,567218.975400 5924126.044500,567209.174300 5924116.406100,567204.121200 5924111.295000,567196.835400 5924104.097600,567188.688400 5924095.949200,567183.165900 5924090.487100,567175.959800 5924083.927000,567173.645400 5924081.658100,567163.595000 5924072.106300,567156.895600 5924071.329100,567155.401300 5924071.270600,567150.290100 5924065.057400,567148.539200 5924064.788100,567144.495200 5924058.808100,567144.893000 5924058.500400,567144.320900 5924057.762400,567140.379700 5924052.811100,567139.538200 5924051.779500,567130.526000 5924040.717900,567127.358600 5924037.313300,567116.976800 5924026.345600,567111.143600 5924020.428100,567106.296300 5924026.355900,567105.049800 5924026.372600,567095.368800 5924035.530000,567092.535400 5924039.293500,567093.345300 5924041.235400,567090.647600 5924047.354200,567097.196700 5924061.655300,567088.302900 5924086.635700,567086.125200 5924087.888100,567085.396500 5924087.884400,567079.391400 5924090.319200,567078.675100 5924090.639400,567075.436200 5924096.142500,567045.769100 5924110.826700,567035.445000 5924115.788700,567032.921000 5924129.166300,566991.767900 5924089.503900,566980.807900 5924075.377400,566968.357300 5924061.632300,566967.921500 5924060.865100,566964.533600 5924050.256400,566887.886000 5923974.299300,566868.590000 5923960.170000,566855.910800 5923952.214400,566777.462200 5923898.030800,566762.676100 5923889.490600,566748.651300 5923871.158100,566694.513500 5923832.678000,566686.547300 5923832.725500,566648.552200 5923833.171700,566599.469400 5923936.056000,566595.649500 5923943.586400,566591.241400 5923952.345100,566589.408600 5923956.237600,566589.228400 5923956.260000,566577.904200 5923978.582100,566546.214800 5924034.141600,566540.129600 5924047.023700,566502.711900 5924126.799700,566513.683500 5924135.298800,566554.024000 5924125.966100,566597.950400 5924125.252500,566604.361800 5924138.082300,566567.588600 5924187.107900,566566.159300 5924187.178500,566537.932200 5924203.319700,566488.581500 5924183.879800,566470.677600 5924205.812100,566469.713400 5924206.014200,566460.490100 5924218.136300,566459.335200 5924218.307800,566441.140000 5924239.435300,566439.627700 5924239.483900,566412.500200 5924267.396000,566412.610800 5924270.894900,566412.616200 5924270.964300,566414.055900 5924272.563000,566409.229500 5924278.896100,566407.890800 5924279.093500,566405.607500 5924282.695000,566405.624300 5924282.781900,566405.738200 5924283.488200,566409.163700 5924286.171800,566410.388100 5924285.892400,566415.049400 5924290.996500,566415.237900 5924291.221800,566424.314300 5924301.667200,566428.948300 5924298.498800,566458.134400 5924314.171000,566473.134100 5924321.247300,566477.076400 5924323.799500,566477.417000 5924323.731200,566478.224600 5924323.556300,566479.032100 5924323.381400,566483.473900 5924325.941200,566493.740100 5924331.728000,566493.938300 5924331.822300,566559.656300 5924363.739700,566598.983600 5924382.646900,566612.744200 5924389.151100,566612.909900 5924388.839400,566637.273500 5924401.905600,566645.425800 5924406.185500,566658.133400 5924412.857000,566739.421400 5924454.374000,566811.472900 5924492.826800,566829.260800 5924502.050200,566829.981400 5924503.562200,566842.146600 5924503.679800,566844.392800 5924524.294900,566845.101000 5924525.780800,566891.692100 5924565.063200,566911.786500 5924573.362300,566951.888000 5924590.974800,566954.763600 5924592.213000,566962.682400 5924595.640400,566979.333100 5924602.847300,567002.915400 5924621.751200,567019.848900 5924635.325400,567062.814500 5924670.635700,567085.340300 5924641.767800,567094.752400 5924629.701700,567116.446800 5924601.917600,567122.740600 5924593.912200,567136.361900 5924574.612700,567172.875900 5924522.877600,567189.155700 5924501.318300,567193.685200 5924450.909400,567197.413700 5924444.437000),(567032.595800 5924141.929700,567033.548800 5924130.689300,567038.728800 5924130.857800,567048.363600 5924138.858000,567048.624900 5924139.097900,567078.671600 5924167.432700,567080.919300 5924172.809200,567080.920300 5924172.918700,567080.700000 5924173.923500,567080.700900 5924174.019300,567080.423900 5924175.332800,567080.424700 5924175.411200,567080.306300 5924175.932200,567079.951400 5924176.516000,567078.644200 5924176.444400,567077.482600 5924175.594400,567038.459000 5924149.478300,567032.595800 5924141.929700)))",EPSG:25832
