{https://registry.gdi-de.org/id/de.hh.up}name,{https://registry.gdi-de.org/id/de.hh.up}dhid,{https://registry.gdi-de.org/id/de.hh.up}einwohner,{https://registry.gdi-de.org/id/de.hh.up}linien,{https://registry.gdi-de.org/id/de.hh.up}geom,CRS
Süderelbe (Süd),de:02000:40012::400037,102,N640,"MULTIPOLYGON (((9.995502 53.472005,9.995446 53.471666,9.995539 53.471421,9.995937 53.471105,9.996132 53.471030,9.996479 53.470942,9.997087 53.470764,9.997388 53.470596,9.997716 53.470341,9.998182 53.470190,9.998366 53.470160,9.998382 53.470156,9.998437 53.470146,9.999362 53.469997,9.999378 53.470000,9.999855 53.469929,10.000584 53.469453,10.000652 53.469299,10.000662 53.469295,10.000755 53.469114,10.000769 53.469097,10.000784 53.469079,10.000761 53.469068,10.000730 53.469068,10.000720 53.469066,10.000719 53.469066,10.000681 53.469057,10.000034 53.468965,9.999772 53.469105,9.999698 53.469181,9.999544 53.469080,9.999322 53.468765,9.998793 53.468707,9.998793 53.468702,9.998711 53.468676,9.998709 53.468672,9.998550 53.468647,9.998248 53.468618,9.998086 53.468700,9.998048 53.468733,9.998025 53.468739,9.997529 53.468641,9.997207 53.468571,9.997163 53.468571,9.997103 53.468538,9.996798 53.468396,9.995157 53.467850,9.995002 53.467471,9.994955 53.467203,9.994694 53.467028,9.994372 53.466272,9.994358 53.466185,9.994356 53.466169,9.994395 53.466155,9.994386 53.466109,9.994100 53.465892,9.993966 53.465992,9.992352 53.466327,9.992353 53.466333,9.991703 53.466492,9.992091 53.467070,9.992127 53.467183,9.992178 53.467719,9.992068 53.467952,9.991609 53.468252,9.991331 53.468816,9.991333 53.468885,9.991306 53.468964,9.991305 53.469025,9.991303 53.469091,9.991330 53.469170,9.991303 53.469347,9.990869 53.469650,9.990560 53.470212,9.990506 53.470271,9.990727 53.470439,9.990808 53.470871,9.990772 53.471126,9.990645 53.471247,9.990561 53.471426,9.990505 53.471482,9.990482 53.471503,9.990427 53.471559,9.990729 53.471793,9.991082 53.472131,9.991694 53.472063,9.992572 53.471925,9.992631 53.471935,9.993118 53.471898,9.993347 53.472068,9.993673 53.472416,9.993859 53.472789,9.994291 53.473199,9.994299 53.473217,9.994375 53.473370,9.995166 53.474048,9.995181 53.474080,9.995183 53.474082,9.995197 53.474112,9.995372 53.474225,9.995812 53.474281,9.995883 53.474291,9.995979 53.473694,9.995886 53.473524,9.995795 53.473358,9.995739 53.472769,9.995726 53.472746,9.995686 53.472346,9.995502 53.472005)))",EPSG:4326
Klgv Rothenhauschaussee,de:02000:26007::260040,242,N609,"MULTIPOLYGON (((10.254490 53.476800,10.254856 53.476767,10.254857 53.476780,10.256246 53.476490,10.256767 53.475458,10.256826 53.475284,10.256858 53.475280,10.256801 53.475230,10.256830 53.475027,10.256754 53.474991,10.256717 53.474975,10.256252 53.474581,10.256582 53.473938,10.257715 53.473588,10.257779 53.473580,10.257903 53.473673,10.259001 53.473565,10.259956 53.473247,10.259956 53.473210,10.261208 53.472647,10.261222 53.472649,10.261244 53.472644,10.261473 53.472532,10.261497 53.472527,10.261964 53.472515,10.262228 53.472194,10.262211 53.472190,10.261919 53.472124,10.261852 53.471933,10.261851 53.471933,10.261842 53.471927,10.261841 53.471927,10.261006 53.471955,10.260998 53.471955,10.260841 53.471998,10.259881 53.471853,10.258183 53.471601,10.257660 53.471527,10.257637 53.471533,10.256689 53.471441,10.255963 53.471512,10.255907 53.471529,10.255895 53.471535,10.255866 53.471555,10.253807 53.471669,10.251863 53.472383,10.251292 53.472733,10.251286 53.472744,10.250323 53.473730,10.249944 53.474414,10.249691 53.474758,10.249106 53.475275,10.248962 53.475377,10.248949 53.475401,10.248969 53.475402,10.248906 53.475452,10.249038 53.475459,10.249093 53.475489,10.249133 53.475495,10.249209 53.475476,10.250765 53.475602,10.252349 53.476025,10.252549 53.476375,10.252513 53.476479,10.252525 53.476482,10.252521 53.476487,10.252984 53.476589,10.253134 53.476623,10.253887 53.476677,10.254490 53.476800)))",EPSG:4326
Am Genter Ufer,de:02000:51025::510067,0,N611,"MULTIPOLYGON (((9.899833 53.518085,9.900678 53.517315,9.899546 53.517438,9.899531 53.517437,9.899384 53.517434,9.898838 53.516669,9.898674 53.516475,9.898316 53.515980,9.898318 53.515938,9.898514 53.515631,9.899125 53.515344,9.899348 53.515283,9.899366 53.515278,9.899734 53.515096,9.899914 53.515047,9.899981 53.515019,9.900371 53.514812,9.900481 53.514802,9.901350 53.514506,9.901353 53.514506,9.901356 53.514505,9.901370 53.514504,9.901846 53.514518,9.902170 53.514533,9.902321 53.514538,9.902540 53.514550,9.902308 53.514420,9.901738 53.513761,9.901773 53.513669,9.901661 53.513642,9.901513 53.513598,9.901310 53.513548,9.901192 53.513603,9.900286 53.513617,9.899630 53.513845,9.898198 53.513992,9.897194 53.514095,9.896686 53.514438,9.896673 53.514442,9.896191 53.514531,9.895782 53.514764,9.895773 53.514769,9.895644 53.514863,9.895538 53.514917,9.895392 53.515460,9.895132 53.515544,9.895119 53.515548,9.895111 53.515628,9.894935 53.515695,9.894922 53.515699,9.894673 53.515800,9.894418 53.515905,9.894392 53.515902,9.894151 53.515993,9.894014 53.516050,9.893860 53.516114,9.893633 53.516198,9.893367 53.516297,9.893133 53.516416,9.892877 53.516506,9.892853 53.516519,9.892687 53.516608,9.892506 53.516666,9.892284 53.516739,9.892160 53.516812,9.891619 53.516965,9.891558 53.517016,9.891553 53.517016,9.891375 53.517036,9.891370 53.517035,9.891364 53.517034,9.891162 53.517048,9.890741 53.517095,9.890749 53.517131,9.890723 53.517128,9.890682 53.517106,9.890450 53.517235,9.890182 53.517519,9.890176 53.517520,9.890178 53.517534,9.890049 53.517618,9.890044 53.517615,9.889783 53.517768,9.889778 53.517771,9.889760 53.517796,9.889735 53.517826,9.889733 53.517848,9.889720 53.517850,9.889704 53.517862,9.889696 53.517868,9.889648 53.517899,9.889628 53.517914,9.889697 53.517912,9.889726 53.517909,9.889751 53.517907,9.889753 53.517909,9.889781 53.517905,9.889783 53.517905,9.889982 53.517887,9.890790 53.518055,9.890931 53.518122,9.891244 53.518241,9.891321 53.518242,9.891350 53.518246,9.891369 53.518259,9.892346 53.517650,9.892361 53.517644,9.892492 53.517505,9.892995 53.517374,9.893299 53.517241,9.893736 53.517120,9.893764 53.517108,9.894120 53.517009,9.894495 53.516845,9.894799 53.516707,9.895143 53.516603,9.895461 53.516498,9.895931 53.516396,9.895941 53.516393,9.896471 53.516424,9.896478 53.516430,9.897189 53.516850,9.897606 53.517182,9.898623 53.517750,9.897979 53.518435,9.897982 53.518437,9.899235 53.518265,9.899580 53.518118,9.899620 53.518101,9.899628 53.518097,9.899833 53.518085)))",EPSG:4326
Bei St.Annen,de:02000:11046::110187,1911,N602,"MULTIPOLYGON (((9.996315 53.549851,9.996345 53.549839,9.996362 53.549842,9.996461 53.549850,9.996460 53.549826,9.996553 53.549815,9.996565 53.549814,9.996566 53.549816,9.996565 53.549837,9.996584 53.549830,9.996602 53.549820,9.996613 53.549819,9.996637 53.549824,9.996762 53.549835,9.997084 53.549716,9.997172 53.549686,9.997207 53.549681,9.997398 53.549651,9.997445 53.549601,9.997520 53.549522,9.997527 53.549520,9.997560 53.549512,9.997550 53.549495,9.997546 53.549488,9.997698 53.549398,9.997989 53.549179,9.998108 53.549118,9.998279 53.548994,9.998284 53.548992,9.998678 53.548794,9.998977 53.548599,9.998990 53.548598,9.999059 53.548536,9.999076 53.548535,9.999367 53.548298,9.999366 53.548297,9.998988 53.548098,9.998969 53.548088,9.998734 53.547980,9.998710 53.547892,9.998731 53.547893,9.998739 53.547893,9.998741 53.547893,9.998986 53.548070,9.998994 53.548069,9.999339 53.548002,9.999364 53.547999,9.999371 53.547999,9.999447 53.547987,9.999575 53.548166,9.999468 53.548275,9.999440 53.548277,9.999433 53.548293,9.999441 53.548297,9.999425 53.548298,9.999465 53.548317,9.999471 53.548313,9.999738 53.548374,9.999778 53.548351,9.999801 53.548346,9.999819 53.548336,9.999824 53.548335,10.000007 53.548181,10.000006 53.548180,10.000015 53.548172,10.000042 53.548164,10.000048 53.548160,10.000060 53.548161,10.000061 53.548162,10.000061 53.548165,10.000562 53.548255,10.000603 53.548219,10.000656 53.548142,10.001031 53.548212,10.001043 53.548227,10.001088 53.548225,10.001232 53.548208,10.001695 53.547921,10.001934 53.547907,10.001958 53.547912,10.002038 53.547926,10.002046 53.547880,10.002062 53.547852,10.002049 53.547768,10.002076 53.547755,10.002028 53.547657,10.002028 53.547639,10.002038 53.547626,10.002056 53.547616,10.002060 53.547619,10.002071 53.547614,10.002065 53.547622,10.002110 53.547631,10.002117 53.547599,10.002148 53.547581,10.002239 53.547528,10.002275 53.547484,10.002293 53.547455,10.002342 53.547443,10.002361 53.547440,10.002395 53.547436,10.002424 53.547435,10.002431 53.547436,10.002460 53.547434,10.002466 53.547431,10.002548 53.547367,10.002570 53.547352,10.002563 53.547328,10.002551 53.547294,10.002586 53.547223,10.002597 53.547201,10.002607 53.547193,10.002608 53.547192,10.002610 53.547189,10.002611 53.547185,10.002614 53.547180,10.002620 53.547169,10.002625 53.547168,10.002629 53.547174,10.002631 53.547178,10.002781 53.547077,10.002838 53.547080,10.002855 53.547075,10.002881 53.547063,10.002993 53.546948,10.003258 53.546656,10.003160 53.546578,10.003369 53.546245,10.003352 53.546232,10.003366 53.546220,10.003348 53.546207,10.003339 53.546144,10.003297 53.546050,10.003138 53.545963,10.003124 53.545953,10.002973 53.545871,10.002972 53.545870,10.002917 53.545841,10.002782 53.545768,10.002761 53.545757,10.002757 53.545754,10.002701 53.545716,10.002678 53.545707,10.002635 53.545671,10.002634 53.545670,10.002598 53.545554,10.002609 53.545477,10.002609 53.545471,10.002599 53.545471,10.002580 53.545471,10.002571 53.545465,10.002574 53.545437,10.002562 53.545412,10.002576 53.545411,10.002589 53.545413,10.002582 53.545405,10.002543 53.545366,10.002493 53.545379,10.002461 53.545306,10.002466 53.545293,10.002218 53.545237,10.002044 53.545146,10.001903 53.545073,10.002059 53.544669,10.002011 53.544584,10.002009 53.544582,10.002008 53.544581,10.002010 53.544578,10.002091 53.544542,10.002092 53.544543,10.002093 53.544541,10.002094 53.544542,10.002094 53.544541,10.002096 53.544541,10.002094 53.544540,10.002075 53.544507,10.001823 53.544097,10.001821 53.544092,10.001817 53.544087,10.001793 53.544048,10.001796 53.544044,10.001806 53.544032,10.001796 53.544016,10.001786 53.544003,10.001720 53.543908,10.001698 53.543878,10.001665 53.543820,10.001475 53.543915,10.001465 53.543927,10.001056 53.543946,10.000964 53.543885,10.000930 53.543475,10.000957 53.543470,10.000973 53.543468,10.000976 53.543464,10.001092 53.543430,10.001120 53.543403,10.001059 53.543246,10.001035 53.543146,10.000964 53.543076,10.000704 53.542718,10.000608 53.542590,10.000607 53.542589,10.000596 53.542574,10.000590 53.542578,10.000584 53.542578,10.000565 53.542567,10.000443 53.542538,10.000384 53.542482,10.000222 53.542331,10.000201 53.542300,10.000191 53.542287,10.000141 53.542230,9.999650 53.541747,9.999669 53.541630,9.999647 53.541611,9.999590 53.541556,9.999576 53.541553,9.999459 53.541527,9.999308 53.541556,9.999288 53.541560,9.999059 53.541668,9.999050 53.541668,9.998642 53.541754,9.998518 53.541791,9.998350 53.541829,9.998341 53.541814,9.998327 53.541828,9.998326 53.541828,9.998321 53.541828,9.998323 53.541827,9.998322 53.541827,9.998336 53.541812,9.998337 53.541810,9.998280 53.541754,9.998030 53.541556,9.997906 53.541616,9.997837 53.541656,9.997768 53.541695,9.997760 53.541711,9.997756 53.541723,9.997423 53.541852,9.997404 53.541850,9.997393 53.541860,9.997370 53.541870,9.997330 53.541876,9.997279 53.541903,9.997271 53.541903,9.997102 53.541911,9.996947 53.541955,9.996655 53.542039,9.996461 53.542104,9.996305 53.542148,9.996301 53.542141,9.996254 53.542151,9.996192 53.542165,9.996150 53.542174,9.996153 53.542179,9.996141 53.542182,9.996145 53.542189,9.996138 53.542191,9.996155 53.542213,9.996177 53.542242,9.996178 53.542244,9.996192 53.542243,9.996191 53.542319,9.996190 53.542323,9.995899 53.542429,9.995853 53.542456,9.995838 53.542452,9.995796 53.542441,9.995772 53.542455,9.995615 53.542518,9.995586 53.542527,9.995566 53.542534,9.995538 53.542544,9.995297 53.542634,9.995003 53.542715,9.994993 53.542715,9.994967 53.542695,9.994893 53.542762,9.994873 53.542768,9.994815 53.542695,9.994377 53.542841,9.994306 53.542862,9.994271 53.542857,9.994270 53.542857,9.994241 53.542858,9.994228 53.542862,9.994230 53.542872,9.994067 53.542952,9.994065 53.542964,9.993802 53.543087,9.993440 53.542964,9.993438 53.542964,9.993436 53.542961,9.993434 53.542961,9.993427 53.542956,9.993393 53.542932,9.993322 53.542882,9.993259 53.542909,9.993220 53.542926,9.993200 53.542989,9.993198 53.543002,9.993161 53.543129,9.993159 53.543130,9.993156 53.543146,9.992948 53.543216,9.992917 53.543213,9.992843 53.543213,9.992815 53.543212,9.992789 53.543211,9.992605 53.543208,9.992491 53.543264,9.992442 53.543288,9.992431 53.543293,9.992432 53.543295,9.992373 53.543319,9.992336 53.543339,9.991897 53.543548,9.991569 53.543724,9.991287 53.543951,9.990889 53.544090,9.991127 53.544442,9.991196 53.544497,9.991268 53.544639,9.991304 53.544698,9.991318 53.544729,9.991540 53.544839,9.991548 53.544844,9.991693 53.544920,9.991764 53.544900,9.991769 53.544897,9.991881 53.544946,9.991927 53.544994,9.992047 53.545085,9.992201 53.545202,9.992207 53.545206,9.992209 53.545206,9.992224 53.545203,9.992226 53.545204,9.992431 53.545186,9.992437 53.545193,9.992704 53.545178,9.992715 53.545163,9.992721 53.545156,9.992707 53.545152,9.992725 53.545137,9.992718 53.545112,9.992767 53.545146,9.992739 53.545195,9.992745 53.545214,9.992702 53.545286,9.992679 53.545242,9.992215 53.545231,9.992156 53.545409,9.992104 53.545442,9.992009 53.545508,9.991821 53.545627,9.991816 53.545627,9.991798 53.545641,9.991751 53.545671,9.991739 53.545679,9.991741 53.545680,9.991742 53.545683,9.991418 53.545948,9.991403 53.545941,9.991389 53.545950,9.991377 53.545958,9.991390 53.545965,9.991405 53.545973,9.991419 53.545963,9.991702 53.546113,9.991702 53.546125,9.992274 53.546289,9.992370 53.546336,9.992385 53.546335,9.992394 53.546344,9.992946 53.546457,9.992952 53.546466,9.993524 53.546658,9.993529 53.546676,9.993507 53.546688,9.992822 53.547111,9.992673 53.547202,9.992792 53.547268,9.992840 53.547294,9.993398 53.547733,9.993491 53.547803,9.993506 53.547789,9.993533 53.547811,9.993546 53.547812,9.993786 53.547884,9.993889 53.547910,9.993895 53.547912,9.993901 53.547915,9.993929 53.547911,9.993999 53.547929,9.994441 53.548052,9.994554 53.548080,9.994556 53.548080,9.994570 53.548095,9.994588 53.548106,9.994638 53.548191,9.994600 53.548221,9.994431 53.548402,9.994409 53.548403,9.994341 53.548503,9.994305 53.548509,9.994358 53.548541,9.994369 53.548548,9.994550 53.548660,9.994560 53.548663,9.994858 53.548700,9.994869 53.548702,9.995214 53.548744,9.995335 53.548771,9.995342 53.548771,9.995500 53.548810,9.995518 53.548822,9.995533 53.548892,9.995552 53.548904,9.995590 53.548931,9.995604 53.548994,9.995612 53.549099,9.995599 53.549243,9.995587 53.549245,9.995552 53.549440,9.995758 53.549588,9.995766 53.549588,9.995794 53.549608,9.995811 53.549620,9.995977 53.549723,9.996144 53.549820,9.996259 53.549841,9.996315 53.549851),(9.992658 53.545542,9.992667 53.545536,9.992674 53.545545,9.992671 53.545547,9.992671 53.545547,9.992663 53.545548,9.992661 53.545546,9.992658 53.545542),(10.001498 53.545239,10.001404 53.545207,10.001336 53.545186,10.001281 53.545169,10.001187 53.545137,10.001129 53.545119,10.001116 53.545115,10.001088 53.545106,10.001077 53.545103,10.001053 53.545095,10.001028 53.545083,10.001013 53.545078,10.001044 53.545035,10.001054 53.545032,10.001070 53.545036,10.001119 53.545050,10.001133 53.545054,10.001147 53.545059,10.001164 53.545065,10.001181 53.545070,10.001230 53.545084,10.001263 53.545095,10.001275 53.545099,10.001297 53.545106,10.001320 53.545114,10.001381 53.545132,10.001401 53.545139,10.001459 53.545159,10.001519 53.545177,10.001576 53.545197,10.001629 53.545215,10.001683 53.545231,10.001734 53.545249,10.001790 53.545265,10.001831 53.545280,10.001878 53.545297,10.001930 53.545311,10.001973 53.545327,10.002025 53.545347,10.002067 53.545358,10.002115 53.545377,10.002179 53.545403,10.002194 53.545406,10.002218 53.545419,10.002191 53.545421,10.002116 53.545427,10.002104 53.545424,10.001985 53.545392,10.001934 53.545374,10.001837 53.545345,10.001737 53.545315,10.001654 53.545286,10.001584 53.545265,10.001498 53.545239),(9.999907 53.543978,9.999921 53.543972,10.000310 53.544092,10.000324 53.544095,10.000355 53.544106,10.000313 53.544107,10.000308 53.544103,9.999805 53.544140,9.999743 53.544109,9.999794 53.544029,9.999812 53.544020,9.999903 53.543980,9.999907 53.543978),(9.993482 53.543216,9.993447 53.543207,9.993444 53.543205,9.993442 53.543186,9.993442 53.543173,9.993577 53.543201,9.993517 53.543224,9.993491 53.543217,9.993482 53.543216),(9.998192 53.541900,9.998194 53.541900,9.998194 53.541900,9.998196 53.541899,9.998197 53.541900,9.998195 53.541902,9.998194 53.541902,9.998192 53.541903,9.998193 53.541902,9.998193 53.541902,9.998192 53.541900,9.998192 53.541900)))",EPSG:4326
Brunnenstieg,de:02000:51034::510073,983,N611,"MULTIPOLYGON (((9.876043 53.534778,9.876482 53.534651,9.876479 53.534643,9.876485 53.534638,9.876456 53.534547,9.876450 53.534527,9.876677 53.534510,9.876684 53.534506,9.877037 53.534308,9.877014 53.533747,9.877012 53.533726,9.877052 53.533677,9.877082 53.533668,9.877085 53.533668,9.877107 53.533659,9.877186 53.533636,9.877245 53.533656,9.877299 53.533670,9.877301 53.533676,9.877285 53.533682,9.877676 53.533808,9.877749 53.533740,9.877864 53.533629,9.877872 53.533621,9.877925 53.533568,9.877921 53.533556,9.878106 53.533408,9.878207 53.533324,9.878161 53.533280,9.876732 53.532684,9.876665 53.532658,9.876630 53.532634,9.876629 53.532618,9.876654 53.532571,9.876657 53.532572,9.876778 53.532486,9.876775 53.532469,9.876697 53.532444,9.876673 53.532434,9.876672 53.532433,9.876632 53.532404,9.876588 53.532468,9.876017 53.532663,9.875958 53.532768,9.875555 53.533184,9.874010 53.533096,9.873283 53.533151,9.873216 53.533156,9.873203 53.533156,9.872847 53.533051,9.872012 53.533005,9.871744 53.532547,9.871708 53.531987,9.871484 53.531389,9.871547 53.531268,9.871572 53.530854,9.871619 53.530764,9.871289 53.530396,9.870676 53.530597,9.870334 53.530920,9.870188 53.531308,9.869976 53.531879,9.869999 53.532558,9.869890 53.532764,9.869744 53.533260,9.869739 53.533263,9.869102 53.533346,9.869089 53.533346,9.869053 53.533347,9.867858 53.533482,9.867564 53.533327,9.866833 53.532429,9.866852 53.532389,9.866807 53.532304,9.866696 53.532364,9.866680 53.532404,9.866674 53.532416,9.866676 53.532424,9.865973 53.533323,9.864886 53.533660,9.864862 53.533660,9.864450 53.533598,9.864079 53.533778,9.863852 53.533950,9.863804 53.534001,9.863807 53.534002,9.864803 53.534546,9.865143 53.534755,9.865136 53.534767,9.865332 53.534788,9.865392 53.534779,9.865820 53.534800,9.865997 53.534782,9.866394 53.534788,9.866598 53.534771,9.866979 53.534772,9.866998 53.534772,9.867010 53.534772,9.867360 53.534772,9.867933 53.534780,9.867950 53.534779,9.868126 53.534781,9.868493 53.534785,9.869106 53.534789,9.869113 53.534789,9.869156 53.534785,9.869230 53.534833,9.869458 53.534828,9.869462 53.534828,9.870145 53.534815,9.870277 53.534892,9.870307 53.534910,9.870315 53.534915,9.870335 53.534929,9.870914 53.535427,9.871689 53.536194,9.871784 53.536284,9.871828 53.536321,9.871839 53.536330,9.872405 53.536238,9.872745 53.536183,9.872774 53.536178,9.873699 53.536005,9.873796 53.535959,9.873810 53.535952,9.874393 53.535847,9.874510 53.535823,9.874511 53.535823,9.874512 53.535817,9.874512 53.535817,9.874530 53.535611,9.874552 53.535578,9.874681 53.535384,9.874696 53.535375,9.874684 53.535259,9.874694 53.535250,9.874836 53.535202,9.874847 53.535192,9.875080 53.535100,9.875085 53.535098,9.875486 53.534954,9.876043 53.534778)))",EPSG:4326
Haseneck,de:02000:22010::220066,1099,N609,"MULTIPOLYGON (((10.137709 53.533154,10.138172 53.533028,10.138677 53.532552,10.138909 53.532147,10.139134 53.531708,10.139707 53.531725,10.139709 53.531726,10.139738 53.531681,10.139819 53.531685,10.139825 53.531685,10.140015 53.531706,10.140021 53.531706,10.140156 53.531691,10.140343 53.531439,10.140901 53.531284,10.140914 53.531277,10.140950 53.531231,10.140962 53.531223,10.141013 53.531210,10.141939 53.531087,10.142267 53.530863,10.142276 53.530856,10.142303 53.530870,10.142485 53.530762,10.142702 53.530633,10.142798 53.530526,10.142935 53.530490,10.142933 53.530473,10.143691 53.530012,10.143896 53.529870,10.143924 53.529870,10.144025 53.529810,10.144020 53.529807,10.144010 53.529801,10.143862 53.529713,10.143701 53.529624,10.143389 53.529453,10.143261 53.529383,10.143256 53.529383,10.143243 53.529373,10.143243 53.529358,10.142488 53.528937,10.142432 53.528906,10.142425 53.528906,10.141952 53.528621,10.141942 53.528615,10.141286 53.528242,10.140700 53.527905,10.140682 53.527905,10.140184 53.527638,10.139851 53.527459,10.139873 53.527446,10.139881 53.527442,10.139442 53.526977,10.139426 53.526977,10.139160 53.526767,10.138650 53.526654,10.138269 53.526571,10.137982 53.526620,10.137615 53.526682,10.137097 53.526771,10.136592 53.526855,10.135987 53.527092,10.135932 53.527115,10.135877 53.527137,10.135858 53.527148,10.135719 53.527269,10.135708 53.527273,10.135689 53.527285,10.135517 53.527352,10.135498 53.527363,10.135435 53.527387,10.134976 53.527736,10.135025 53.527770,10.135023 53.527780,10.135802 53.527888,10.136118 53.528553,10.136118 53.528558,10.136110 53.528570,10.136111 53.528576,10.135843 53.528742,10.135282 53.528996,10.134073 53.529191,10.133816 53.529727,10.133515 53.529825,10.133187 53.529972,10.132264 53.529947,10.132149 53.529826,10.131631 53.529838,10.131621 53.529836,10.131120 53.529647,10.130830 53.529663,10.130830 53.529661,10.130834 53.529652,10.130326 53.529557,10.130304 53.529562,10.129879 53.529806,10.129850 53.529807,10.129738 53.529864,10.129791 53.529894,10.129819 53.529893,10.129840 53.529898,10.129841 53.529899,10.130107 53.530003,10.130129 53.530004,10.130367 53.530033,10.131251 53.530545,10.131259 53.530549,10.131370 53.530562,10.131374 53.530564,10.131425 53.530574,10.131482 53.530517,10.132291 53.530537,10.133416 53.530762,10.133568 53.530753,10.133900 53.530775,10.134422 53.530942,10.134427 53.530950,10.134720 53.531229,10.134784 53.531370,10.135110 53.531631,10.135543 53.531861,10.135669 53.532060,10.135685 53.532112,10.135744 53.532267,10.136276 53.532825,10.136464 53.533006,10.136626 53.533062,10.136777 53.533078,10.137278 53.533031,10.137423 53.533071,10.137633 53.533052,10.137651 53.533062,10.137709 53.533154)))",EPSG:4326
Haake,de:02000:41032::410097,157,N641,"MULTIPOLYGON (((9.900441 53.474491,9.900858 53.474037,9.901135 53.474082,9.901169 53.474079,9.901183 53.474099,9.901492 53.474096,9.902281 53.474016,9.902446 53.474019,9.902469 53.474018,9.903034 53.473944,9.902419 53.473610,9.902420 53.473610,9.902361 53.473581,9.902361 53.473581,9.902361 53.473581,9.902349 53.473575,9.902286 53.472607,9.902284 53.472602,9.902453 53.472252,9.902902 53.472153,9.903043 53.472133,9.903015 53.472092,9.903166 53.471889,9.903815 53.471609,9.903831 53.471609,9.904697 53.471566,9.905859 53.471318,9.906444 53.471290,9.906454 53.471290,9.906445 53.471229,9.906846 53.471212,9.908313 53.470701,9.907219 53.469842,9.907066 53.469694,9.906924 53.469696,9.906868 53.469651,9.906816 53.469629,9.906812 53.469630,9.906640 53.469596,9.906194 53.469515,9.905633 53.469422,9.905290 53.469333,9.905282 53.469345,9.905249 53.469381,9.905245 53.469382,9.905231 53.469346,9.904772 53.469402,9.904769 53.469391,9.903983 53.469503,9.903927 53.469505,9.903901 53.469497,9.903883 53.469493,9.903832 53.469457,9.903835 53.469452,9.903803 53.468999,9.903119 53.468702,9.903058 53.468657,9.903055 53.468657,9.903052 53.468657,9.902942 53.468579,9.902894 53.468512,9.902353 53.468167,9.901988 53.467849,9.901045 53.467853,9.900707 53.468141,9.900705 53.468161,9.900714 53.468201,9.899758 53.468415,9.899717 53.468415,9.899349 53.468437,9.898162 53.468468,9.898083 53.468344,9.897753 53.468525,9.897753 53.468531,9.897466 53.468721,9.897225 53.469164,9.897524 53.469213,9.897528 53.469215,9.898136 53.469498,9.898308 53.469568,9.898352 53.469605,9.898369 53.469689,9.898776 53.469871,9.898778 53.469874,9.899615 53.470038,9.899649 53.470232,9.899693 53.470311,9.899447 53.470569,9.899281 53.470626,9.899076 53.470696,9.899068 53.470697,9.898662 53.470728,9.898247 53.470274,9.897905 53.470267,9.897518 53.470037,9.897697 53.469841,9.897149 53.469671,9.897047 53.469322,9.896368 53.470000,9.896442 53.470070,9.896443 53.470073,9.896453 53.470080,9.896454 53.470084,9.896446 53.470095,9.896446 53.470099,9.896054 53.470615,9.895599 53.471003,9.895400 53.471225,9.895397 53.471235,9.895331 53.471287,9.895330 53.471292,9.895311 53.471356,9.895309 53.471361,9.895233 53.471421,9.895226 53.471426,9.895171 53.471442,9.894270 53.471713,9.894203 53.471679,9.894190 53.471672,9.894154 53.471683,9.894154 53.471693,9.894139 53.471701,9.894085 53.471722,9.894029 53.471749,9.894028 53.471750,9.894016 53.471778,9.894067 53.471814,9.894068 53.471815,9.894129 53.471833,9.894146 53.471830,9.894145 53.471837,9.894268 53.471904,9.894383 53.471968,9.895475 53.471948,9.895984 53.471930,9.896006 53.471929,9.896254 53.471953,9.896461 53.471876,9.897369 53.471928,9.897753 53.471924,9.897771 53.471923,9.897903 53.471925,9.897921 53.471923,9.898276 53.471919,9.898780 53.471899,9.898912 53.471912,9.898928 53.471916,9.899063 53.471914,9.899204 53.471960,9.900203 53.472195,9.900331 53.472661,9.900328 53.472671,9.900250 53.472894,9.900225 53.473609,9.900171 53.473952,9.900164 53.473963,9.900038 53.474448,9.899990 53.474478,9.899863 53.475122,9.900354 53.474602,9.900441 53.474491)))",EPSG:4326
